file,speaker,releas.news.c,nationwid.current.state,said.safeti.feder,counti.depart.washington,feder.nationwid.current,million.releas.news,announc.unit.use,safeti.feder.nationwid,announc.facil.unit,offic.program.homeland,award.fund.part,ensur.announc.unit,releas.news.protect,first.counti.depart,today.750.fire,assist.prepared.000,c.award.fund,domest.million.releas,state.domest.million,current.state.domest,distribut.assist.prepared,believ.releas.news,commit.first.counti,depart.washington.one,current.state.import,record.r.al,emerg.u.2007,said.current.state,washington.announc.unit,announc.unit.commun,project.record.r,current.state.new,fire.c.award,announc.mobil.unit,award.fund.train,feder.current.state,year.reserv.sen,fire.award.fund,work.record.r,ensur.opportun.announc,depart.washington.announc,within.washington.nsf,record.r.year,releas.news.strong,critic.record.r,unit.use.commun,program.homeland.safe,releas.news.100,research.current.state,said.feder.current,prepar.record.r,releas.news.addit,r.year.al,develop.grant.receiv,servic.record.r,committe.first.counti,one.ensur.announc,keep.committe.first,committe.commit.first,news.addit.c,modif.releas.news,event.said.safeti,necessari.firefight.respond,grant.part.u,part.u.2005,washington.ensur.announc,firefight.respond.continu,abil.go.follow,american.enforc.place,address.releas.news,homeland.safe.nation,act.commit.industri,firefight.respond.direct,base.believ.releas,provid.prepar.record,project.said.safeti,direct.year.sen,program.homeland.citizen,oper.depart.washington,grant.emerg.u,slate.safe.initi,domest.million.modif,go.follow.children,safe.initi.nation,million.modif.releas,prepar.work.focu,washington.one.ensur,first.counti.respond,manag.firefight.respond,counti.respond.depart,goal.secur.polic,comput.atmospher.strengthen,first.oper.depart,current.state.7,washington.one.announc,year.said.safeti,depart.washington.ensur,fund.part.nonaffili,air.record.r,respond.depart.washington,current.state.health,current.state.million,provid.record.r,announc.establish.unit,riss.school.administr,resourc.distribut.assist,c.keep.committe,750.fire.award,record.remain.r,gang.abil.go,offic.program.rapidli,news.c.justic,news.protect.committe,assist.upon.effect,director.capabl.000,mobil.unit.use,provid.18.remov,counti.depart.danger,12.15.target,said.feder.nationwid,violenc.cj.noaa,commerc.jurisdict.show,news.c.keep,school.administr.level,opportun.announc.unit,u.2007.alabama,750.fire.tool,jurisdict.show.epscor,tool.c.award,initi.nation.facilit,program.rapidli.homeland,center.well.ocean,manag.backlog.delinqu,u.2007.potenti,one.announc.unit,u.2007.time,revit.sever.scienc,fund.catastroph.understand,space.profit.miss,releas.news.along,project.r.balanc,protect.committe.commit,fire.tool.c,u.2007.allow,univers.regist.upgrad,base.releas.news,assist.effect.prepared,job.releas.news,key.releas.news,high.uah.critic,continu.year.said,distribut.congress.assist,economi.1.hot,invest.age.rule,better.offic.program,respons.said.safeti,work.critic.record,resourc.distribut.congress,justic.materi.memori,decis.methamphetamin.terror,come.addit.c,provid.servic.record,infrastructur.farmer.comprehens,expand.fiscal.appropri,committe.improv.counti,importantli.distribut.combat,record.r.500,enforc.commit.first,inform.maintain.environ,record.r.meet,club.peopl.relat,490.program.homeland,fcc.eight.plan,depart.danger.foundat,distribut.evid.assist,lead.record.r,coordin.invest.age,year.event.said,avail.station.today,unit.commun.compon,year.said.feder,phase.drought.america,releas.news.becom,number.rank.one,adequ.year.event,court.goal.secur,instruct.ncmec.done,child.educ.subcommitte,local.record.r,receiv.pay.make,year.sen.said,continu.brother.390,solv.news.addit,offic.rapidli.infrastructur,februari.necessari.firefight,opportun.announc.storag,activ.state.crime,grant.u.2007,institut.area.support,field.5.futur,improv.counti.depart,erad.engag.advantag,u.allow.2005,unit.use.area,militari.30.technolog,releas.news.safer,news.come.addit,appropri.grant.emerg,law.data.grow,exchang.qualiti.number,1.hot.vital,news.addit.cop,hot.vital.inmat,today.hud.urban,firefight.pleas.direct,financi.slate.safe,portal.user.student,15.target.17,car.prepar.work,news.c.30,surfac.cours.court,need.seen.seek,product.pegasu.resourc,bureau.invalu.import,follow.children.privat,credit.heroin.mentor,year.washington.al,six.economi.1,station.today.750,us.reiter.record,need.secur.receiv,commun.compon.today,2007.potenti.time,allow.offend.emerg,map.product.pegasu,emerg.u.2005,c.planner.last,announc.unit.support,prepared.000.appropri,volunt.offic.program,rapidli.infrastructur.farmer,al.secur.receiv,secur.polic.anoth,appropri.center.well,000.portal.user,pass.reserv.sen,750.fire.c,news.protect.30,implement.counti.depart,signific.gang.abil,year.transport.said,effect.prepared.000,appropri.essenti.grant,peopl.relat.enhanc,educ.subcommitte.case,result.comput.atmospher,approach.across.altern,atmospher.strengthen.partnership,r.process.al,internet.correct.math,intellig.laboratori.individu,believ.releas.teach,ensur.announc.facil,cj.noaa.violent,16.provid.18,dna.would.commun,commit.first.oper,announc.storag.insul,plan.phase.drought,better.offic.rapidli,state.crime.manufactur,today.fire.award,capabl.000.portal,record.r.process,fireboat.purchas.aerial,heroin.mentor.action,one.instruct.ncmec,extens.region.ryce,hold.effort.women,al.need.secur,ala.volunt.490,introduc.everyth.digit,unit.support.avail,use.commun.today,prepared.000.law,critic.explor.agenc,appropri.grant.u,import.approach.across,facil.unit.use,transport.said.feder,continu.adequ.year,backlog.delinqu.attorney,ensur.announc.establish,year.sen.event,counti.depart.campaign,health.7.internet,technolog.credit.heroin,assist.000.plan,washington.number.one,horrend.coverdel.sex,project.said.feder,local.critic.record,respond.continu.adequ,typic.250.throughout,sen.said.safeti,advanc.domest.million,promot.releas.news,abus.predat.effici,record.groceri.r,sen.said.feder,unlimit.architectur.draw,date.law.data,innov.databas.nationwid,increas.trade.imag,fund.part.effort,30.enforc.commit,wors.learn.meet,establish.unit.use,drug.substanti.partner,law.associ.grow,firefight.respond.vehicl,trade.imag.requir,theft.increas.trade,profit.miss.research,part.effort.must,releas.news.great,evid.assist.prepared,announc.unit.area,first.oper.edward,manner.need.seen,correct.math.statist,qualiti.number.rank,would.commun.univers,rise.util.electron,r.2006.committe,750.equip.fire,effect.alert.director,size.prioriti.differ,make.satisfi.econom,000.student.improv,u.2007.rural,commit.industri.produc,commun.today.750,identifi.violenc.cj,compani.hold.effort,eight.plan.phase,nasa.u.2007,pay.make.satisfi,challeng.share.high,laboratori.individu.continu,may.spot.substanc,c.justic.commun,firmli.high.uah,expand.appropri.center,grant.receiv.make,environ.allow.offend,cours.court.goal,experi.approach.across,maintain.environ.allow,direct.equip.sen,announc.anniston.unit,cost.design.empow,bill.record.r,state.health.import,databas.nationwid.particip,satisfi.econom.statewid,cop.c.planner,safeti.alcohol.space,sever.scienc.parent,target.16.provid,success.keep.recov,commun.univers.regist,long.class.avail,everyth.digit.sourc,unit.commun.avail,network.space.profit,sever.scienc.develop,committe.first.oper,polic.six.economi,compon.today.750,necessari.manag.firefight,washington.al.counti,experiment.new.ever,record.r.aid,secur.polic.six,includ.today.750,accur.depend.byrn,fund.train.must,go.follow.flexibl,time.rural.2008,congress.assist.prepared,unit.prioriti.use,laboratori.fish.continu,eight.plan.america,provid.servic.bill,student.improv.traffick,record.r.militari,washington.announc.facil,serv.12.15,respond.continu.year,releas.news.iraq,user.student.mani,ftc.health.7,offic.program.treatment,target.17.provid,recov.american.enforc,explor.agenc.crimin,countri.whole.among,mentor.action.extrem,purchas.aerial.al,complex.adequ.build,state.million.releas,qualiti.number.one,flexibl.entiti.25,problem.strategi.dissemin,protect.deter.fund,societi.intrast.intellig,grant.receiv.econom,5.futur.varieti,five.base.believ,challeng.share.550,likelihood.card.care,center.weapon.well,evid.assist.upon,scienc.develop.grant,intrast.intellig.laboratori,privat.accur.depend,torment.manner.need,committe.counti.depart,famili.1906.instal,prepar.work.record,340.decis.methamphetamin,support.agricultur.long,safeti.current.state,program.340.decis,student.mani.traffick,adequ.respons.event,train.adult.hold,well.ocean.person,counti.rang.depart,said.safeti.current,justic.commun.technolog,alcohol.space.profit,arm.best.subject,height.60.exploit,appropri.rescu.grant,current.experiment.new,facil.size.prioriti,award.direct.fund,depart.washington.ambul,catastroph.understand.169,r.al.direct,distribut.combat.awar,spot.substanc.lab,interact.system.collar,activ.innoc.crime,today.award.fund,eda.jason.consider,street.risk.appal,includ.way.prey,polic.anoth.six,servic.bill.air,necessari.januari.firefight,provid.local.servic,sen.event.said,counti.depart.transit,crisi.mutual.interst,trend.natur.direct,must.provid.prepar,region.ryce.drug,deter.fund.catastroph,doc.alarm.later,necessari.manag.backlog,age.safetea.drive,record.r.purchas,impact.current.locat,respond.vehicl.direct,part.u.2007,without.u.2007,fit.offic.program,today.750.equip,move.approv.mission,local.work.critic,play.importantli.distribut,associ.interact.system,return.financi.slate,youth.statu.said,fiscal.appropri.essenti,announc.open.unit,organ.manag.firefight,transport.result.comput,innoc.crime.manufactur,prepared.000.grant,local.offici.hope,respons.event.said,montgomeri.200.play,critic.need.agenc,effect.hand.director,safe.nation.necessari,hud.urban.head
29Sep2006Shelby320.txt,Shelby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19May2006Shelby127.txt,Shelby,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02Oct2006Sessions98.txt,Sessions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19Jul2005Shelby217.txt,Shelby,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28Jul2005Shelby240.txt,Shelby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05May2006Shelby115.txt,Shelby,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12Aug2005Sessions193.txt,Sessions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09Feb2005Shelby54.txt,Shelby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19Sep2006Shelby305.txt,Shelby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
